Year,Title,Authors,Link
1984,Recur: Composition and Synthesis,"Rowe, Robert",https://quod.lib.umich.edu/i/icmc/bbp2372.1984.004/1
1984,Score and/or Gesture: the System RTI4I for Real-Time Control of the Digital Processor 4I,"Azzolini, Franco; Sapir, Sylviane",https://quod.lib.umich.edu/i/icmc/bbp2372.1984.005/1
1984,Musical Sound Synthesis by Means of Two-Variable Functions: Experimental Criteria and Results,"Borgonovo, Aldo; Haus, Goffredo",https://quod.lib.umich.edu/i/icmc/bbp2372.1984.006/1
1984,Un Modele Informatique pour la Transformation Continue de Sons Inharmoniques,"Riotte, André",https://quod.lib.umich.edu/i/icmc/bbp2372.1984.007/1
1984,A VLSI Approach to Sound Synthesis,"Wawrzynek, John; Mead, Carver; Tzu-Mu, Lin; Hsui-Lin, Liu; Dyer, Lounette",https://quod.lib.umich.edu/i/icmc/bbp2372.1984.008/1
1984,Refinements in Phase-Vocoder-Based Modification of Music,"Dolson, Mark",https://quod.lib.umich.edu/i/icmc/bbp2372.1984.009/1
1984,Sound Structuring Techniques Utilizing Parameters Derived from a Voice Analysis/Synthesis System,"Mian, Gian A.; Tisato, Graziano",https://quod.lib.umich.edu/i/icmc/bbp2372.1984.010/1
1984,Synthesis of Selected VCV-Syllables in Singing,"Zera, Jan; Gauffin, Jan; Sundberg, Johan",https://quod.lib.umich.edu/i/icmc/bbp2372.1984.011/1
1984,Research on Morphological Similarities in Sound Signals Originated from Instrumental Sounds,"Angeloni, ; Gabrielli, ; Giodani, ; Danti,",https://quod.lib.umich.edu/i/icmc/bbp2372.1984.012/1
1984,Frequency Dependent Waveshaping,"De Poli, Giovanni",https://quod.lib.umich.edu/i/icmc/bbp2372.1984.013/1
1984,An Allpass Approach to Digital Phasing and Flanging,"Smith, Julius O.",https://quod.lib.umich.edu/i/icmc/bbp2372.1984.014/1
1984,Simulating the Cues of Spatial Hearing in Natural Environments,"Kendall, Gary S.; Martens, William L.",https://quod.lib.umich.edu/i/icmc/bbp2372.1984.015/1
1984,"Programmation du Processeur Numerique Temps Reel, 4X","Favreau, Emmanuel; Gerzso, Andrew; Potacsek, Patrick",https://quod.lib.umich.edu/i/icmc/bbp2372.1984.016/1
1984,"Musical Recording, Editing, and Production Using the Compusonics DSP-2000","Stautner, John P.",https://quod.lib.umich.edu/i/icmc/bbp2372.1984.017/1
1984,An Expert System for Schenkerian Synthesis of Chorales in the Style of J. S. Bach,"Ebcioğlu, Kemal",https://quod.lib.umich.edu/i/icmc/bbp2372.1984.018/1
1984,AISE: A Prototype Laboratory for Musical Research and the Development of Conceptual Tools,"McAdams, Stephen; Gladkoff, Serge; Keller, Jean-Pierre",https://quod.lib.umich.edu/i/icmc/bbp2372.1984.019/1
1984,Shaping A Compositional Network with Computer,"Saariaho, Kaija",https://quod.lib.umich.edu/i/icmc/bbp2372.1984.020/1
1984,Operations on Timbre: Perspectives and Problems,"Slawson, Wayne",https://quod.lib.umich.edu/i/icmc/bbp2372.1984.021/1
1984,Models of Interactive Composition with the DMX-1000 Digital Signal Processor,"Traux, Barry",https://quod.lib.umich.edu/i/icmc/bbp2372.1984.022/1
1984,An Intelligent Ear-Training Lesson,"Gross, Dorothy",https://quod.lib.umich.edu/i/icmc/bbp2372.1984.023/1
1984,Ensemble Timing in Computer Music,"Jaffe, David A.",https://quod.lib.umich.edu/i/icmc/bbp2372.1984.024/1
1984,An On-Line Algorithm for Real-Time Accompaniment,"Dannenberg, Roger B.",https://quod.lib.umich.edu/i/icmc/bbp2372.1984.025/1
1984,The Synthetic Performer in The Context of Live Performance,"Vercoe, Barry",https://quod.lib.umich.edu/i/icmc/bbp2372.1984.026/1
1984,SINFONIE: Numerical Process Command with Gestual Input Control,"Jaffrennou, Pierre-Alain; Jaubert, Pierre; Champenois, Ludovic",https://quod.lib.umich.edu/i/icmc/bbp2372.1984.027/1
1984,Hugh Le Caine's 1948 Sackbut Synthesizer: Performance Mode of Electronic Instruments,"Young, Gayle",https://quod.lib.umich.edu/i/icmc/bbp2372.1984.028/1
1984,The Digital Piano and the Patch Control Language System,"Teitelbaum, Richard",https://quod.lib.umich.edu/i/icmc/bbp2372.1984.029/1
1984,MOXIE: A Language for Computer Music Performance,"Collinge, D. J.",https://quod.lib.umich.edu/i/icmc/bbp2372.1984.030/1
1984,"Performance Rules for Melodies. Origin, Functions, Purposes","Frydén, Lars; Sundberg, Johan",https://quod.lib.umich.edu/i/icmc/bbp2372.1984.031/1
1984,Secrets of Life in Music: Musicality Realised by Computer,"Clynes, Manfred",https://quod.lib.umich.edu/i/icmc/bbp2372.1984.032/1
1984,A Data Structure for Computer Analysis of Musical Scores,"Brinkman, Alexander R.",https://quod.lib.umich.edu/i/icmc/bbp2372.1984.033/1
1984,A Modular Approach to Sound Synthesis Software,"Decker, Shawn L.; Kendall, Gary",https://quod.lib.umich.edu/i/icmc/bbp2372.1984.034/1
1984,Toward A Device Independent Representation of Music,"Dyer, Lounette M.",https://quod.lib.umich.edu/i/icmc/bbp2372.1984.035/1
1984,Music Editing and Graphics (MEG 1.00): A Personal Computer Based Operative System for Editing and Printing Musical Scores,"Minciacchi, Marco; Minciacchi, Diego",https://quod.lib.umich.edu/i/icmc/bbp2372.1984.036/1
1984,MLOGO: Un Langage de Programmation Orienté Composition Musicale,"Orlarey, Yann",https://quod.lib.umich.edu/i/icmc/bbp2372.1984.037/1
1984,Time Management in Interactive Score Editing,"Prusinkiewicz, Przemyslaw",https://quod.lib.umich.edu/i/icmc/bbp2372.1984.038/1
1984,Carnegie-Mellon University Studio Report,"Dannenberg, Roger B.; McAvinney, Paul; Thomas, Marilyn T.",https://quod.lib.umich.edu/i/icmc/bbp2372.1984.039/1
1984,Centro Di Sonologia Computazionale C. S. C. University of Padova,"Debiasi, G. B.; De Poli, G.; Tisato, G.; Vidolin, A.",https://quod.lib.umich.edu/i/icmc/bbp2372.1984.040/1
1984,Societa' Di Informatica Musicale,"Del Duca, L.; Galante, F.; Lupone, M.; Nottoli, G.; Sani, N.",https://quod.lib.umich.edu/i/icmc/bbp2372.1984.041/1
1984,The Computer Musical Compositions in Czechoslovakia,"Gerbrich, J.; Ruzicka, R.; Stehlik, J.",https://quod.lib.umich.edu/i/icmc/bbp2372.1984.042/1
1984,Quarts in Pint Pots,"Cary, Tristram",https://quod.lib.umich.edu/i/icmc/bbp2372.1984.043/1
1985,The Premise Is That There Be Music,"Brün, Herbert",https://quod.lib.umich.edu/i/icmc/bbp2372.1985.001/1
1985,The CARL Computer Music Workstation -- an Overview,"Moore, F. Richard",https://quod.lib.umich.edu/i/icmc/bbp2372.1985.002/1
1985,Designing an Operating Environment for a Realtime Performance Processing System,"Loy, D. Gareth",https://quod.lib.umich.edu/i/icmc/bbp2372.1985.003/1
1985,A Cost Effective Input Processor-Pitch Detector for Electronic Violin,"Voelkel, Andrew",https://quod.lib.umich.edu/i/icmc/bbp2372.1985.004/1
1985,User Software for Realtime Input by a Musical Instrument,"Chabot, Xavier",https://quod.lib.umich.edu/i/icmc/bbp2372.1985.005/1
1985,Data Reduction of Musical Signals,"Wilson, Timothy A.",https://quod.lib.umich.edu/i/icmc/bbp2372.1985.006/1
1985,Sound Synthesis by Hierarchic Sampling,"Schwartz, Gary",https://quod.lib.umich.edu/i/icmc/bbp2372.1985.007/1
1985,Alias-Free Synthesis by Stochastic Sampling,"Wold, Erling Henry; Dippé, Mark A. Z.",https://quod.lib.umich.edu/i/icmc/bbp2372.1985.008/1
1985,A New Approach to Digital Reverberation Using Waveguide Networks,"Smith, Julius O.",https://quod.lib.umich.edu/i/icmc/bbp2372.1985.009/1
1985,Recent Advances in Musique Concrète at CARL,"Dolson, Mark",https://quod.lib.umich.edu/i/icmc/bbp2372.1985.010/1
1985,A Network Sound System for UNIX,"Roth, James M.; Kendall, Gary S.; Decker, Shawn L.",https://quod.lib.umich.edu/i/icmc/bbp2372.1985.011/1
1985,A Unified Approach to the Editing of Time-Ordered Events,"Decker, Shawn L.; Kendall, Gary S.",https://quod.lib.umich.edu/i/icmc/bbp2372.1985.012/1
1985,The Synthesis of Complex Audio Spectra by Cheating Quite a Lot,"Bowler, Ian",https://quod.lib.umich.edu/i/icmc/bbp2372.1985.013/1
1985,"Physical Models of Instruments: A Modular Approach, Application to Strings","Adrien, Jean-Marie; Rodet, Xavier",https://quod.lib.umich.edu/i/icmc/bbp2372.1985.014/1
1985,High Quality Synthesis-by-Rule of Consonants,"Rodet, Xavier; Depalle, Phillippe",https://quod.lib.umich.edu/i/icmc/bbp2372.1985.015/1
1985,Identity and Ambiguity: The Construction and Use of Trimbral Transitions and Hybrids,"Vandenheede, Jan; Harvey, Jonathan",https://quod.lib.umich.edu/i/icmc/bbp2372.1985.016/1
1985,A Low-Cost Development System for Digital Audio Signal Processing,"Hoge, Stephen F.; Agnello, Anthony",https://quod.lib.umich.edu/i/icmc/bbp2372.1985.017/1
1985,The Emulator II Computer Music Environment,"Massie, Dana C.",https://quod.lib.umich.edu/i/icmc/bbp2372.1985.018/1
1985,Some Aspects of Sample Rate Conversion,"Rossum, Dave",https://quod.lib.umich.edu/i/icmc/bbp2372.1985.019/1
1985,A Machine-Independent Sound Conversion/Storage System,"Hebel, Kurt J.",https://quod.lib.umich.edu/i/icmc/bbp2372.1985.020/1
1985,The Use of Interpolating Memories for Music Processing by Microcomputer,"Noetzel, Andrew",https://quod.lib.umich.edu/i/icmc/bbp2372.1985.021/1
1985,A Computer-Based Harmonic Analysis/Additive Synthesis System,"Chouinard, L.; Bélanger, L. N.; Huynh, H. T.",https://quod.lib.umich.edu/i/icmc/bbp2372.1985.022/1
1985,Sound Kit: A Sound Manipulator,"Lentczner, Mark",https://quod.lib.umich.edu/i/icmc/bbp2372.1985.023/1
1985,The Image and Audio Systems Audio Workstation,"Pennycook, Bruce; Kulick, Jeffrey; Dove, Dave",https://quod.lib.umich.edu/i/icmc/bbp2372.1985.024/1
1985,A New Architecture for a Digital Sound Synthesizer,"Rubbazzer, M.; Santoiemma, M.; Patella, G. A.",https://quod.lib.umich.edu/i/icmc/bbp2372.1985.025/1
1985,Music Synthesis by Simulation Using a General-Purpose Signal Processing System,"Kitamura, John; Buxton, William; Snelgrove, Martin; Smith, Kenneth C.",https://quod.lib.umich.edu/i/icmc/bbp2372.1985.026/1
1985,Music Applications for the MSSP System,"Gordon, John W.",https://quod.lib.umich.edu/i/icmc/bbp2372.1985.027/1
1985,A Sine Generation Algorithm for VLSI Applications,"Gordon, John W.; Smith, Julius O.",https://quod.lib.umich.edu/i/icmc/bbp2372.1985.028/1
1985,Semiotics and Computer Music Composition,"Bernardini, Nicola",https://quod.lib.umich.edu/i/icmc/bbp2372.1985.029/1
1985,Functional Integration of Complex Instrumental Sounds in Musical Writing,"Malherbe, Claudy; Assayag, Gérard; Castellengo, Michèle",https://quod.lib.umich.edu/i/icmc/bbp2372.1985.030/1
1985,Models of Continuity between Synthesis and Processing for the Elaboration and Control of Timbre Structures,"Barrière, J. B.; Potard, Y.; Baisnée, P. F.",https://quod.lib.umich.edu/i/icmc/bbp2372.1985.031/1
1985,Architecture and Aesthetics: The Construction and the Objectives of Elektronikus Mozaïk,"Keane, David",https://quod.lib.umich.edu/i/icmc/bbp2372.1985.032/1
1985,Exploring Language,"Lanza, Alcides",https://quod.lib.umich.edu/i/icmc/bbp2372.1985.033/1
1985,Digital Transformations in 'Tides',"Smalley, Denis",https://quod.lib.umich.edu/i/icmc/bbp2372.1985.034/1
1985,"“Les Chants de l'Amour”, a Piece for Computer Generated Tape and Mixed Choir","Grisey, G.; Barrière, J. B.; Baisnée, P. F.",https://quod.lib.umich.edu/i/icmc/bbp2372.1985.035/1
1985,A System for Interactive Music Composition through Computer Graphics,"Malouf, Frederick L.",https://quod.lib.umich.edu/i/icmc/bbp2372.1985.036/1
1985,The Prefiguration of a Musical Composition: Model of a Computer Graphics Program,"Goldberg, Theo",https://quod.lib.umich.edu/i/icmc/bbp2372.1985.037/1
1985,"A Personal Computer, Musical Knowledge-Based System Using Active Objects","Morris, Stephen",https://quod.lib.umich.edu/i/icmc/bbp2372.1985.038/1
1985,"HMSL (Hierarchical Music Specification Language): A Real-Time Environment for Formal, Perceptual and Compositional Experimentation","Rosenboom, David; Polansky, Larry",https://quod.lib.umich.edu/i/icmc/bbp2372.1985.039/1
1985,Applications of Linked Data Structures to Automated Composition,"Ames, Charles",https://quod.lib.umich.edu/i/icmc/bbp2372.1985.040/1
1985,“Maiden Voyages” - A Score Produced with MP1,"Tipei, Sever",https://quod.lib.umich.edu/i/icmc/bbp2372.1985.041/1
1985,Vivace: A Rule Based Al System for Composition,"Thomas, Marilyn Taft",https://quod.lib.umich.edu/i/icmc/bbp2372.1985.042/1
1985,Synthetic Rehearsal: Training the Synthetic Performer,"Vercoe, Barry; Puckette, Miller",https://quod.lib.umich.edu/i/icmc/bbp2372.1985.043/1
1985,Real-Time Computer Accompaniment of Keyboard Performances,"Bloch, Joshua J.; Dannenberg, Roger B.",https://quod.lib.umich.edu/i/icmc/bbp2372.1985.044/1
1985,The Rolky: A Poly-Touch Controller for Electronic Music,"Johnstone, Eric",https://quod.lib.umich.edu/i/icmc/bbp2372.1985.045/1
1985,The Development of a Practical Live-Performance Music Language,"Bartlett, Martin",https://quod.lib.umich.edu/i/icmc/bbp2372.1985.046/1
1985,Some Technical and Aesthetic Considerations in Software for Live Interactive Performance,"Lifton, John",https://quod.lib.umich.edu/i/icmc/bbp2372.1985.047/1
1985,Macintosh as a Live Performance Tool,"Gresham-Lancaster, Scot",https://quod.lib.umich.edu/i/icmc/bbp2372.1985.048/1
1985,The Hands: A Set of Remote MIDI-Controllers,"Waisvisz, Michel",https://quod.lib.umich.edu/i/icmc/bbp2372.1985.049/1
1985,Graphics Interfaces for MIDI-Equipped Synthesizers,"Prusinkiewicz, Przemyslaw",https://quod.lib.umich.edu/i/icmc/bbp2372.1985.050/1
1985,Man-Machine Dialog using MIDI Files,"Arfib, Daniel",https://quod.lib.umich.edu/i/icmc/bbp2372.1985.051/1
1985,MADDM -- Dance-Directed Music,"Gillett, Ross; Smith, Kenneth C.; Pritchard, Bob",https://quod.lib.umich.edu/i/icmc/bbp2372.1985.052/1
1985,M.I.N.I. (Musical Instruments Numerical Interface),"Debiasi, Giovanni B.",https://quod.lib.umich.edu/i/icmc/bbp2372.1985.053/1
1985,Untitled: An Interactive Installation,"Kuivila, Ronald",https://quod.lib.umich.edu/i/icmc/bbp2372.1985.054/1
1985,The Synchronization of Audio Production in Computer Music,"Schmidt, Brian L.; Roth, James M.",https://quod.lib.umich.edu/i/icmc/bbp2372.1985.055/1
1985,Orchestral Instruments: Analysis of Performed Transitions,"Strawn, John",https://quod.lib.umich.edu/i/icmc/bbp2372.1985.056/1
1985,Palette: An Environment for Developing an Individualized Set of Psychophysically Scaled Trimbres,"Martens, William L.",https://quod.lib.umich.edu/i/icmc/bbp2372.1985.057/1
1985,Qualities and Functions of Musical Timbre,"McAdams, Stephen; Saariaho, Kaija",https://quod.lib.umich.edu/i/icmc/bbp2372.1985.058/1
1985,Foundations for Artificial Intelligence Research of Western Tonal Music,"Balaban, Mira",https://quod.lib.umich.edu/i/icmc/bbp2372.1985.059/1
1985,KSM: An Essay in Knowledge Representation in Music,"Ashley, Richard D.",https://quod.lib.umich.edu/i/icmc/bbp2372.1985.060/1
1985,On Finding Rhythmic Patterns in Musical Lines,"Mont-Reynaud, Bernard; Goldstein, Mark",https://quod.lib.umich.edu/i/icmc/bbp2372.1985.061/1
1985,Techniques for Note Identification in Polyphonic Music,"Chafe, Chris; Jaffe, David; Kashima, Kyle; Mont-Reynaud, Bernard; Smith, Julius",https://quod.lib.umich.edu/i/icmc/bbp2372.1985.062/1
1985,New Computer Music Facilities at the University of Illinois at Urbana-Champaign,"Beauchamp, James; Aurenz, Scot",https://quod.lib.umich.edu/i/icmc/bbp2372.1985.063/1
1985,"The Electronic Music Studio at University College, Cardiff","Greenhough, M.; Bowler, I.; Morris, S.",https://quod.lib.umich.edu/i/icmc/bbp2372.1985.064/1
1985,"Recent Developments at the Center for Contemporary Music, Mills College","Rosenboom, David; Polansky, Larry",https://quod.lib.umich.edu/i/icmc/bbp2372.1985.065/1
1985,Electronic and Computer Music at The Peabody Conservatory,"Wright, Geoffrey",https://quod.lib.umich.edu/i/icmc/bbp2372.1985.066/1
1986,A Lisp Environment for Creating and Applying Rules for Musical Performance,"Friberg, Anders; Sundberg, Johan",https://quod.lib.umich.edu/i/icmc/bbp2372.1986.001/1
1986,Musical Experiments with Prolog II,"Vandenheede, Jan",https://quod.lib.umich.edu/i/icmc/bbp2372.1986.002/1
1986,A Knowledge-Based Approach to Assistance in Timbral Design,"Ashley, Richard D.",https://quod.lib.umich.edu/i/icmc/bbp2372.1986.003/1
1986,What Ever Happened to SSSP?,"Free, John; Vytas, Paul",https://quod.lib.umich.edu/i/icmc/bbp2372.1986.004/1
1986,The Impact of MIDI upon Compositional Methodology,"Yavelow, Christopher",https://quod.lib.umich.edu/i/icmc/bbp2372.1986.005/1
1986,A Performance Literature for Computer Music: Some Problems from Personal Experience,"Rolnick, Neil B.",https://quod.lib.umich.edu/i/icmc/bbp2372.1986.006/1
1986,A Model of Real-Time Computation for Computer Music,"Anderson, David P.; Kuivila, Ron",https://quod.lib.umich.edu/i/icmc/bbp2372.1986.007/1
1986,Interprocess Communication and Timing in Real-Time Computer Music Performance,"Puckette, Miller",https://quod.lib.umich.edu/i/icmc/bbp2372.1986.008/1
1986,Space Perception in the Computer Age,"Küpper, Leo",https://quod.lib.umich.edu/i/icmc/bbp2372.1986.009/1
1986,Renaissance and Baroque Microtonal Music Research in Computer Real Time Performance,"Barbieri, Patrizio; Del Duca, Lindoro",https://quod.lib.umich.edu/i/icmc/bbp2372.1986.010/1
1986,The CMU MIDI Toolkit,"Dannenberg, Roger B.",https://quod.lib.umich.edu/i/icmc/bbp2372.1986.011/1
1986,A Workstation in Live Performance: Composed Improvisation,"Chabot, Xavier; Dannenberg, Roger; Bloch, Georges",https://quod.lib.umich.edu/i/icmc/bbp2372.1986.012/1
1986,The Biniou Machine,"Barbaud, P.; Brown, F.; Lengagne, R.",https://quod.lib.umich.edu/i/icmc/bbp2372.1986.013/1
1986,An Inexpensive Composer Work Station Featuring High Quality Real Time Sound Synthesis,"Boesch, Rainer; Weiss, Daniel",https://quod.lib.umich.edu/i/icmc/bbp2372.1986.014/1
1986,Optimized Real-Time Simulation of Objects for Musical Synthesis and Animated Image Synthesis,"Florens, Jean-Loup; Razafindrakoto, Aime; Luciani, Annie; Cadoz, Claude",https://quod.lib.umich.edu/i/icmc/bbp2372.1986.015/1
1986,MSYS 7: MIDI Control System,"Nottoli, Giorgio; Del Duca, Lindoro",https://quod.lib.umich.edu/i/icmc/bbp2372.1986.016/1
1986,Soft Machine: A Real Time Fully Programmable Computer Music System,"Nottoli, Giorgio; Galante, Francesco",https://quod.lib.umich.edu/i/icmc/bbp2372.1986.017/1
1986,Duration Structure Generation and Recognition in Musical Writing,"Amiot, E.; Assayag, G.; Malherbe, C.; Riotte, A.",https://quod.lib.umich.edu/i/icmc/bbp2372.1986.018/1
1986,Software for Real-Time Microtonal Control,"Keislar, Douglas",https://quod.lib.umich.edu/i/icmc/bbp2372.1986.019/1
1986,Time-Trees: The Inner Organization of Intervals,"Arcela, Jr., Aluizio",https://quod.lib.umich.edu/i/icmc/bbp2372.1986.020/1
